match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Gender,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by,Year,best_of_game,regular_tiebreak_trigger,final_set_tiebreak_trigger
20211008-W-Indian_Wells-R64-Iga_Swiatek-Petra_Martic,iga_swiatek,petra_martic,r,r,w,20211008,indian_wells,r64,,,hard,Paula Souza,3,1,Elephant,2021,6,6,6
20211008-W-Indian_Wells-R64-Emma_Raducanu-Aliaksandra_Sasnovich,emma_raducanu,aliaksandra_sasnovich,r,r,w,20211008,indian_wells,r64,,Stadium 1,hard,Julie Kjendlie,3,1,Zindaras,2021,6,6,6
20211006-W-Indian_Wells-R128-Shuai_Zhang-Marta_Kostyuk,shuai_zhang,marta_kostyuk,r,r,w,20211006,indian_wells,r128,4:00 PM,2,hard,Yamila Halle,3,1,Lowell,2021,6,6,6
20211006-W-Indian_Wells-R128-Liudmila_Samsonova-Kateryna_Kozlova,liudmila_samsonova,kateryna_kozlova,r,r,w,20211006,indian_wells,r128,,6,hard,,3,1,Lowell,2021,6,6,6
20211006-W-Indian_Wells-R128-Jasmine_Paolini-Mai_Hontama,jasmine_paolini,mai_hontama,r,r,w,20211006,indian_wells,r128,,Stadium 4,hard,,3,1,Zindaras,2021,6,6,6
20211006-W-Indian_Wells-R128-Arantxa_Rus-Alycia_Parks,arantxa_rus,alycia_parks,l,r,w,20211006,indian_wells,r128,,Stadium 3,hard,Simon Cannavan,3,1,Zindaras,2021,6,6,6
20211003-W-Chicago-F-Ons_Jabeur-Garbine_Muguruza,ons_jabeur,garbine_muguruza,r,r,w,20211003,chicago,f,,Stadium,hard,Juan Zhang,3,1,Lowell,2021,6,6,6
20211001-W-Chicago-QF-Elina_Svitolina-Ons_Jabeur,elina_svitolina,ons_jabeur,r,r,w,20211001,chicago,qf,,Stadium,hard,Julie Kjendlie,3,1,Lowell,2021,6,6,6
20210930-W-Chicago-R16-Elena_Gabriela_Ruse-Elina_Svitolina,elena_gabriela_ruse,elina_svitolina,r,r,w,20210930,chicago,r16,,Stadium,hard,,3,1,Lowell,2021,6,6,6
20210929-W-Chicago-R32-Bianca_Andreescu-Shelby_Rogers,bianca_andreescu,shelby_rogers,r,r,w,20210929,chicago,r32,,Stadium,hard,Julie Kjendlie,3,1,Zindaras,2021,6,6,6
20210929-W-Chicago-R32-Amanda_Anisimova-Elina_Svitolina,amanda_anisimova,elina_svitolina,r,r,w,20210929,chicago,r32,,Stadium,hard,Juan Zhang,3,1,Lowell,2021,6,6,6
20210928-W-Chicago-R32-Dayana_Yastremska-Elise_Mertens,dayana_yastremska,elise_mertens,r,r,w,20210928,chicago,r32,,Court 1,hard,Juan Zhang,3,1,Lowell,2021,6,6,6
20210927-W-Chicago-R64-Kim_Clijsters-Su_Wei_Hsieh,kim_clijsters,su_wei_hsieh,r,r,w,20210927,chicago,r64,,Stadium,hard,Julie Kjendlie,3,1,Zindaras,2021,6,6,6
20210927-W-Chicago-R64-Caroline_Garcia-Mai_Hontama,caroline_garcia,mai_hontama,r,r,w,20210927,chicago,r64,,3,hard,Juan Zhang,3,1,Zindaras,2021,6,6,6
20210926-W-Ostrava-F-Anett_Kontaveit-Maria_Sakkari,anett_kontaveit,maria_sakkari,r,r,w,20210926,ostrava,f,,Center,hard,Marija Cicak,3,1,Lowell,2021,6,6,6
20210926-W-ITF_Valencia-F-Arantxa_Rus-Mihaela_Buzarnescu,arantxa_rus,mihaela_buzarnescu,l,l,w,20210926,itf_valencia,f,,,clay,Andrea Mangione,3,1,Zindaras,2021,6,6,6
20210925-W-Ostrava-SF-Petra_Kvitova-Anett_Kontaveit,petra_kvitova,anett_kontaveit,l,r,w,20210925,ostrava,sf,,Center,hard,Miriam Bley,3,1,Lowell,2021,6,6,6
20210925-W-Ostrava-SF-Iga_Swiatek-Maria_Sakkari,iga_swiatek,maria_sakkari,r,r,w,20210925,ostrava,sf,,,hard,Kader Nouni,3,1,Elephant,2021,6,6,6
20210924-W-Ostrava-QF-Elena_Rybakina-Iga_Swiatek,elena_rybakina,iga_swiatek,r,r,w,20210924,ostrava,qf,,,hard,Marija Cicak,3,1,Elephant,2021,6,6,6
20210922-W-Ostrava-R16-Iga_Swiatek-Yulia_Putintseva,iga_swiatek,yulia_putintseva,r,r,w,20210922,ostrava,r16,,,hard,Kader Nouni,3,1,Elephant,2021,6,6,6
